,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Tot_Mos_Species
9078,2013-07-25,"6100 North Lemont Avenue, Chicago, IL 60646, USA",RESTUANS,61, N LEMONT AVE,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,37,0,2013,07,55
9080,2013-07-25,"3000 West 18th Street, Chicago, IL 60608, USA",PIPIENS/RESTUANS,30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,2013,07,1
9081,2013-07-25,"3000 West 18th Street, Chicago, IL 60608, USA",RESTUANS,30, W 18TH ST,43,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,2013,07,2
9082,2013-07-25,"1100 South California Avenue, Chicago, IL 60612, USA",PIPIENS/RESTUANS,11, S CALIFORNIA,47,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,16,0,2013,07,16
9083,2013-07-25,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",PIPIENS/RESTUANS,61, W FULLERTON AVE,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,14,0,2013,07,14
9084,2013-07-25,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",PIPIENS/RESTUANS,12, W GREENLEAF AVE,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,4,0,2013,07,4
9085,2013-07-25,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",RESTUANS,12, W GREENLEAF AVE,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,2013,07,1
9086,2013-07-25,"1000 North Central Park Avenue, Chicago, IL 60651, USA",PIPIENS/RESTUANS,10, N CENTRAL PARK DR,30,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,21,0,2013,07,21
9087,2013-07-25,"1000 North Central Park Avenue, Chicago, IL 60651, USA",RESTUANS,10, N CENTRAL PARK DR,30,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,16,0,2013,07,16
9088,2013-07-25,"6000 West Montrose Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,60, W MONTROSE DR,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,7,0,2013,07,7
9089,2013-07-25,"6000 West Montrose Avenue, Chicago, IL 60634, USA",RESTUANS,60, W MONTROSE DR,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0,2013,07,2
9090,2013-07-25,"3300 West 104th Street, Chicago, IL 60655, USA",PIPIENS/RESTUANS,33, W 104TH ST,95,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,4,0,2013,07,4
9091,2013-07-25,"3300 West 104th Street, Chicago, IL 60655, USA",RESTUANS,33, W 104TH ST,95,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,2013,07,1
9092,2013-07-25,"1700 North Pulaski Road, Chicago, IL 60639, USA",PIPIENS/RESTUANS,17, N PULASKI RD,39,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,4,0,2013,07,4
9093,2013-07-25,"2200 West 51st Street, Chicago, IL 60609, USA",PIPIENS/RESTUANS,22, W 51ST ST,61,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,6,0,2013,07,6
9094,2013-07-25,"2200 West 51st Street, Chicago, IL 60609, USA",RESTUANS,22, W 51ST ST,61,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,10,0,2013,07,10
9095,2013-07-25,"3500 West 51st Street, Chicago, IL 60632, USA",RESTUANS,35, W 51ST ST,62,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,7,0,2013,07,7
9096,2013-07-25,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",RESTUANS,52, W 63RD ST,65,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,3,0,2013,07,3
9097,2013-07-25,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",PIPIENS/RESTUANS,67, S KEDZIE AVE,66,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,23,0,2013,07,23
9098,2013-07-25,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",RESTUANS,67, S KEDZIE AVE,66,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,7,0,2013,07,7
9099,2013-07-25,"2200 West 69th Street, Chicago, IL 60636, USA",PIPIENS/RESTUANS,22, W 69TH ST,69,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,7,0,2013,07,7
9100,2013-07-25,"2200 West 69th Street, Chicago, IL 60636, USA",RESTUANS,22, W 69TH ST,69,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,10,0,2013,07,10
9101,2013-07-25,"1000 East 67th Street, Chicago, IL 60637, USA",RESTUANS,10, E 67TH ST,73,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0,2013,07,2
9102,2013-07-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",PIPIENS/RESTUANS,39, S ASHLAND AVE,74,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,19,0,2013,07,19
9103,2013-07-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",RESTUANS,39, S ASHLAND AVE,74,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,10,0,2013,07,10
9104,2013-07-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",Others,39, S ASHLAND AVE,74,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,3,0,2013,07,3
9105,2013-07-25,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",PIPIENS/RESTUANS,64, S STONY ISLAND AVE,77,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,4,0,2013,07,4
9106,2013-07-25,"7100 South South Shore Drive, Chicago, IL 60649, USA",PIPIENS/RESTUANS,71, S SOUTH SHORE DR,79,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,18,1,2013,07,18
9107,2013-07-25,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",PIPIENS/RESTUANS,77, S EBERHART AVE,80,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,4,0,2013,07,4
9108,2013-07-25,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",RESTUANS,77, S EBERHART AVE,80,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,2013,07,1
9109,2013-07-25,"5000 South Union Avenue, Chicago, IL 60609, USA",PIPIENS/RESTUANS,50, S UNION AVE,82,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,22,0,2013,07,22
9110,2013-07-25,"5000 South Union Avenue, Chicago, IL 60609, USA",RESTUANS,50, S UNION AVE,82,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,26,0,2013,07,26
9111,2013-07-25,"5000 South Union Avenue, Chicago, IL 60609, USA",PIPIENS,50, S UNION AVE,82,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,6,0,2013,07,6
9112,2013-07-25,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",PIPIENS/RESTUANS,79, S CHICAGO AVE,83,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,9,0,2013,07,9
9113,2013-07-25,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",RESTUANS,79, S CHICAGO AVE,83,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,6,0,2013,07,6
9114,2013-07-25,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",PIPIENS/RESTUANS,52, S KOLMAR,114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,19,0,2013,07,19
9115,2013-07-25,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",RESTUANS,52, S KOLMAR,114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,5,0,2013,07,5
9116,2013-07-25,"6300 West 64th Street, Chicago, IL 60638, USA",PIPIENS/RESTUANS,63, W 64TH ST,155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,3,0,2013,07,3
9117,2013-07-25,"6300 West 64th Street, Chicago, IL 60638, USA",RESTUANS,63, W 64TH ST,155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,2013,07,1
9118,2013-07-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",PIPIENS/RESTUANS,37, S PULASKI RD,63,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,0,2013,07,2
9119,2013-07-25,"South Doty Avenue, Chicago, IL, USA",PIPIENS/RESTUANS,12, S DOTY AVE,115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,16,0,2013,07,16
9120,2013-07-25,"South Doty Avenue, Chicago, IL, USA",RESTUANS,12, S DOTY AVE,115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,27,0,2013,07,77
9122,2013-07-25,"South Stony Island Avenue, Chicago, IL, USA",RESTUANS,10, S STONY ISLAND AVE,138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,4,0,2013,07,4
9123,2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",PIPIENS/RESTUANS,13, S BRANDON,209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,7,0,2013,07,7
9124,2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",RESTUANS,13, S BRANDON,209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,17,0,2013,07,17
9125,2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",PIPIENS,13, S BRANDON,209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,2013,07,3
9126,2013-07-25,"3700 118th Street, Chicago, IL 60617, USA",RESTUANS,37, E 118TH ST,212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,6,0,2013,07,6
9127,2013-07-25,"2400 East 105th Street, Chicago, IL 60617, USA",PIPIENS/RESTUANS,24, E 105TH ST,128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,11,0,2013,07,11
9128,2013-07-25,"2400 East 105th Street, Chicago, IL 60617, USA",RESTUANS,24, E 105TH ST,128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,7,0,2013,07,7
9129,2013-07-25,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",RESTUANS,89, S MUSKEGON AVE,99,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,4,0,2013,07,4
9130,2013-07-25,"South Cottage Grove Avenue, Chicago, IL, USA",RESTUANS,10, S COTTAGE GROVE,102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0,2013,07,6
9131,2013-07-25,"5800 North Pulaski Road, Chicago, IL 60646, USA",PIPIENS/RESTUANS,58, N PULASKI RD,27,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,27,0,2013,07,27
9132,2013-07-25,"5800 North Pulaski Road, Chicago, IL 60646, USA",RESTUANS,58, N PULASKI RD,27,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,14,0,2013,07,14
9133,2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",PIPIENS/RESTUANS,40, E 130TH ST,221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,15,0,2013,07,65
9135,2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",RESTUANS,40, E 130TH ST,221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,50,0,2013,07,101
9138,2013-07-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",PIPIENS/RESTUANS,91, W HIGGINS RD,9,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,23,0,2013,07,23
9139,2013-07-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",RESTUANS,91, W HIGGINS RD,9,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,21,0,2013,07,67
9141,2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",PIPIENS/RESTUANS,10, W OHARE AIRPORT,900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,2013,07,53
9148,2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",RESTUANS,10, W OHARE AIRPORT,900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,2013,07,193
9159,2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",PIPIENS,10, W OHARE AIRPORT,900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,18,0,2013,07,24
9161,2013-07-25,"Ohare Court, Bensenville, IL 60106, USA",PIPIENS/RESTUANS,10, W OHARE,903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,2013,07,6
9162,2013-07-25,"Ohare Court, Bensenville, IL 60106, USA",RESTUANS,10, W OHARE,903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,3,0,2013,07,3
9163,2013-07-25,"4800 West Montana Street, Chicago, IL 60639, USA",RESTUANS,48, W MONTANA ST,222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,2,0,2013,07,2
9164,2013-07-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",PIPIENS/RESTUANS,51, N MONT CLARE AVE,223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,13,0,2013,07,13
9165,2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",PIPIENS/RESTUANS,82, S KOSTNER AVE,225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,20,0,2013,07,20
9166,2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",RESTUANS,82, S KOSTNER AVE,225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,30,0,2013,07,30
9167,2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",PIPIENS,82, S KOSTNER AVE,225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,3,0,2013,07,3
9168,2013-07-25,"East 91st Place, Chicago, IL, USA",PIPIENS/RESTUANS,65, E 91ST PL,227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,30,0,2013,07,30
9169,2013-07-25,"East 91st Place, Chicago, IL, USA",RESTUANS,65, E 91ST PL,227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,30,0,2013,07,30
9170,2013-07-25,"1700 West Addison Street, Chicago, IL 60613, USA",PIPIENS/RESTUANS,17, W ADDISON ST,224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,10,0,2013,07,10
9171,2013-07-25,"1700 West Addison Street, Chicago, IL 60613, USA",RESTUANS,17, W ADDISON ST,224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,1,0,2013,07,1
9172,2013-07-25,"West Garfield Boulevard, Chicago, IL, USA",PIPIENS/RESTUANS,90, W GARFIELD BLVD,226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,1,0,2013,07,1
9173,2013-07-25,"West Garfield Boulevard, Chicago, IL, USA",RESTUANS,90, W GARFIELD BLVD,226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,36,0,2013,07,36
9174,2013-07-25,"1300 North Laramie Avenue, Chicago, IL 60651, USA",PIPIENS/RESTUANS,13, N LARAMIE AVE,230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,16,0,2013,07,16
9175,2013-07-25,"1300 North Laramie Avenue, Chicago, IL 60651, USA",RESTUANS,13, N LARAMIE AVE,230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,1,0,2013,07,1
9176,2013-07-25,"1300 North Laramie Avenue, Chicago, IL 60651, USA",Others,13, N LARAMIE AVE,230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,2,0,2013,07,2
9177,2013-07-25,"3900 North Springfield Avenue, Chicago, IL 60618, USA",PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,24,0,2013,07,24
9178,2013-07-25,"5100 West 72nd Street, Chicago, IL 60638, USA",PIPIENS/RESTUANS,51, W 72ND ST,35,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,6,0,2013,07,6
9179,2013-07-25,"5800 North Ridge Avenue, Chicago, IL 60660, USA",PIPIENS/RESTUANS,58, N RIDGE AVE,231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,3,0,2013,07,3
9180,2013-07-25,"1700 North Ashland Avenue, Chicago, IL 60622, USA",PIPIENS/RESTUANS,17, N ASHLAND AVE,232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,8,0,2013,07,8
9181,2013-07-25,"1700 North Ashland Avenue, Chicago, IL 60622, USA",RESTUANS,17, N ASHLAND AVE,232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,1,0,2013,07,1
9182,2013-07-25,"7100 North Harlem Avenue, Chicago, IL 60631, USA",PIPIENS/RESTUANS,71, N HARLEM AVE,233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,13,0,2013,07,13
9183,2013-07-25,"7100 North Harlem Avenue, Chicago, IL 60631, USA",RESTUANS,71, N HARLEM AVE,233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,3,0,2013,07,3
9184,2013-07-25,"4200 West 65th Street, Chicago, IL 60621, USA",PIPIENS/RESTUANS,42, W 65TH ST,235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,1,0,2013,07,1
9185,2013-07-25,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",PIPIENS/RESTUANS,62, N MCCLELLAN AVE,236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,13,0,2013,07,13
9186,2013-08-01,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,20,0,2013,08,20
9187,2013-08-01,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",RESTUANS,41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,7,0,2013,08,7
9188,2013-08-01,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",PIPIENS,41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,7,0,2013,08,7
9189,2013-08-01,"2500 West Grand Avenue, Chicago, IL 60654, USA",PIPIENS/RESTUANS,25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,13,0,2013,08,13
9190,2013-08-01,"2500 West Grand Avenue, Chicago, IL 60654, USA",RESTUANS,25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,3,0,2013,08,3
9191,2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",PIPIENS/RESTUANS,11, W ROOSEVELT,48,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,12,0,2013,08,12
9192,2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",RESTUANS,11, W ROOSEVELT,48,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,16,0,2013,08,16
9193,2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",PIPIENS,11, W ROOSEVELT,48,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,2013,08,1
9194,2013-08-01,"1100 West Chicago Avenue, Chicago, IL 60642, USA",PIPIENS/RESTUANS,11, W CHICAGO,49,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,10,0,2013,08,10
9195,2013-08-01,"2200 North Cannon Drive, Chicago, IL 60614, USA",PIPIENS/RESTUANS,22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,2013,08,1
9196,2013-08-01,"2200 North Cannon Drive, Chicago, IL 60614, USA",RESTUANS,22, N CANNON DR,54,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,2013,08,1
9197,2013-08-01,"1700 West 95th Street, Chicago, IL 60643, USA",PIPIENS,17, W 95TH ST,94,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,4,1,2013,08,4
9198,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",PIPIENS/RESTUANS,89, S CARPENTER ST,159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,16,0,2013,08,16
9199,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",RESTUANS,89, S CARPENTER ST,159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,2,0,2013,08,2
9200,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",PIPIENS,89, S CARPENTER ST,159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,7,0,2013,08,7
9201,2013-08-01,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",PIPIENS/RESTUANS,36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,2013,08,6
9202,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",PIPIENS/RESTUANS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,45,0,2013,08,45
9203,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",RESTUANS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,2013,08,3
9204,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",PIPIENS,58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,19,0,2013,08,19
9205,2013-08-01,"5000 South Central Avenue, Chicago, IL 60638, USA",PIPIENS/RESTUANS,50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,10,0,2013,08,10
9206,2013-08-01,"5000 South Central Avenue, Chicago, IL 60638, USA",RESTUANS,50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,3,0,2013,08,3
9207,2013-08-01,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",PIPIENS/RESTUANS,14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,2013,08,3
9208,2013-08-01,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",RESTUANS,14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,2013,08,1
9209,2013-08-01,"South Vincennes Avenue, Chicago, IL, USA",PIPIENS/RESTUANS,10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,6,0,2013,08,6
9210,2013-08-01,"South Vincennes Avenue, Chicago, IL, USA",PIPIENS,10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,3,0,2013,08,3
9211,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",PIPIENS/RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,24,0,2013,08,24
9212,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",RESTUANS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2013,08,6
9213,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",PIPIENS,11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,2013,08,3
9214,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",PIPIENS/RESTUANS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,25,0,2013,08,25
9215,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",RESTUANS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,9,0,2013,08,9
9216,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",PIPIENS,42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,8,0,2013,08,8
9217,2013-08-01,"Chicago, IL, USA",PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,2013,08,1
9218,2013-08-01,"Chicago, IL, USA",RESTUANS,43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,2013,08,1
9219,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",PIPIENS/RESTUANS,28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,24,1,2013,08,24
9220,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",RESTUANS,28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,10,1,2013,08,10
9221,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",PIPIENS,28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,27,1,2013,08,27
9222,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,20,0,2013,08,63
9224,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",RESTUANS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,23,0,2013,08,23
9225,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",PIPIENS,70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,2013,08,2
9226,2013-08-01,"2500 South Millard Avenue, Chicago, IL 60623, USA",PIPIENS/RESTUANS,25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,11,0,2013,08,61
9228,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",PIPIENS/RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,46,0,2013,08,92
9230,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",RESTUANS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,16,0,2013,08,16
9231,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",PIPIENS,35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,25,0,2013,08,25
